conference,year,season,session_id,paper_id,area_code,area_name,tier1,map_source,title
ISSCC,2024,S2023-24,9,9.4,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 182.3dB FoM 50MS/s Pipelined-SAR ADC Using Cascode Capacitively
ISSCC,2024,S2023-24,9,9.5,C2,Data Converters & Analog Circuits,Circuits & Systems,session,"A 118.5dBA DR 3.3mW Audio ADC with a Class-B Resistor DAC,"
ISSCC,2024,S2023-24,9,9.6,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 6th-Order Quadrature CTDSM Using Double-OTA and Quadrature NSSAR
ISSCC,2024,S2023-24,9,9.7,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 94.3dB SNDR 184dB FoMs 4th-Order Noise-Shaping SAR ADC with
ISSCC,2024,S2023-24,9,9.8,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 9.3nV/rtHz 20b 40MS/s 94.2dB DR Signal-Chain Friendly Precision SAR
ISSCC,2024,S2023-24,9,9.9,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 2.72fJ/conv 13b 2MS/s SAR ADC Using Dynamic Capacitive
ISSCC,2024,S2023-24,10,10.1,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,An 8.75GHz Fractional-N Digital PLL with a Reverse-Concavity Variable
ISSCC,2024,S2023-24,10,10.2,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,"A 5.5μs-Calibration-Time, Low-Jitter, and Compact-Area Fractional-N"
ISSCC,2024,S2023-24,10,10.3,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 7GHz Digital PLL with Cascaded Fractional Divider and Pseudo
ISSCC,2024,S2023-24,10,10.4,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 45.5fs-Integrated-Random-Jitter and -75dBc-Integer-Boundary-Spur
ISSCC,2024,S2023-24,10,10.5,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 76fs -Jitter and −65dBc-Fractional-Spur Fractional-N Sampling PLL
ISSCC,2024,S2023-24,10,10.6,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 10GHz FMCW Modulator Achieving 680MHz/μs Chirp Slope and 150kHz
ISSCC,2024,S2023-24,10,10.7,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,An 11GHz 2nd-order DPD FMCW Chirp Generator with 0.051% rms
ISSCC,2024,S2023-24,10,10.8,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,"A 281GHz, −1.5dBm Output-Power CMOS Signal Source Adopting a"
ISSCC,2024,S2023-24,10,10.9,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,"A 23.2-to-26GHz Sub-Sampling PLL Achieving 48.3fs Jitter,"
ISSCC,2024,S2023-24,11,11.1,SP,Plenary / Invited / Panel / Showcase,Special / Non-technical,session,AMD MI300 Modular Chiplet Platform – HPC and AI Accelerator
ISSCC,2024,S2023-24,11,11.2,SP,Plenary / Invited / Panel / Showcase,Special / Non-technical,session,A 3D Integrated Prototype System-on-Chip for Augmented Reality
ISSCC,2024,S2023-24,11,11.3,SP,Plenary / Invited / Panel / Showcase,Special / Non-technical,session,Metis AIPU: A 12nm 15TOPS/W 209.6TOPS SoC for Cost- and Energy
ISSCC,2024,S2023-24,11,11.4,SP,Plenary / Invited / Panel / Showcase,Special / Non-technical,session,IBM NorthPole: An Architecture for Neural Network Inference with a 12nm
ISSCC,2024,S2023-24,12,12.1,??,(unmapped),,session,Monolithically Integrated Sub-63fJ/b 8-Channel 256Gb/s Optical
ISSCC,2024,S2023-24,12,12.2,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,title,A mm-Wave/Sub-THz Synthesizer-Free Coherent Receiver with Phase
ISSCC,2024,S2023-24,12,12.3,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,title,A Scalable and Instantaneously Wideband 5GS/s RF Correlator Based on
ISSCC,2024,S2023-24,12,12.4,SP,Plenary / Invited / Panel / Showcase,Special / Non-technical,title,A 19μW 200Mb/s IoT Tag Demonstrating High-Definition Video Streaming
ISSCC,2024,S2023-24,12,12.5,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,title,A Packageless Anti-Tampering Tag Utilizing Unclonable Sub-THz Wave
ISSCC,2024,S2023-24,12,12.6,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,title,A 64.4% Efficiency 5.8GHz RF Wireless Power Transfer Receiver with
ISSCC,2024,S2023-24,13,13.1,D2,Memory Devices & Technology,Devices & Process Technology,session,A 35.4Gb/s/pin 16Gb GDDR7 with a Low-Power Clocking Architecture and PAM3
ISSCC,2024,S2023-24,13,13.2,D2,Memory Devices & Technology,Devices & Process Technology,session,A 32Gb 8.0Gb/s/pin DDR5 SDRAM with a Symmetric-Mosaic Architecture in a
ISSCC,2024,S2023-24,13,13.3,D2,Memory Devices & Technology,Devices & Process Technology,session,A 280-Layer 1Tb 4b/cell 3D-NAND Flash Memory with a 28.5Gb/mm2 Areal
ISSCC,2024,S2023-24,13,13.4,D2,Memory Devices & Technology,Devices & Process Technology,session,A 48GB 16-High 1280GB/s HBM3E DRAM with All-Around Power TSV and a
ISSCC,2024,S2023-24,13,13.5,D2,Memory Devices & Technology,Devices & Process Technology,session,A 64Gb/s/pin PAM4 Single-Ended Transmitter with a Merged Pre-Emphasis
ISSCC,2024,S2023-24,13,13.6,D2,Memory Devices & Technology,Devices & Process Technology,session,A 16Gb 37Gb/s GDDR7 DRAM with PAM3-Optimized TRX Equalization
ISSCC,2024,S2023-24,13,13.7,D2,Memory Devices & Technology,Devices & Process Technology,session,A 1Tb Density 3b/Cell 3D-NAND Flash on a 2YY Tier Technology with a 300MB/s
ISSCC,2024,S2023-24,13,13.8,D2,Memory Devices & Technology,Devices & Process Technology,session,A 1a-nm 1.05V 10.5Gb/s/pin 16Gb LPDDR5 Turbo DRAM with a WCK-Correction
ISSCC,2024,S2023-24,13,13.9,D2,Memory Devices & Technology,Devices & Process Technology,session,A 25.2Gb/s/pin NRZ/PAM-3 Dual-Mode Transmitter with Embedded Partial DBI
ISSCC,2024,S2023-24,13,13.10,D2,Memory Devices & Technology,Devices & Process Technology,session,A 4nm 48Gb/s/wire Single-Ended NRZ Parallel Transceiver with Offset-Calibration
ISSCC,2024,S2023-24,14,14.1,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A Software-Assisted Peak Current Regulation Scheme to Improve Power-Limited
ISSCC,2024,S2023-24,14,14.2,C2,Data Converters & Analog Circuits,Circuits & Systems,session,Proactive Voltage Droop Mitigation Using Dual-Proportional-Derivative Control
ISSCC,2024,S2023-24,14,14.3,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 3nm Adaptive Clock Duty-Cycle Controller for Mitigating Aging-Induced Clock
ISSCC,2024,S2023-24,14,14.4,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A Fully Digital Current Sensor Offering Per-Core Runtime Power for System
ISSCC,2024,S2023-24,14,14.5,C2,Data Converters & Analog Circuits,Circuits & Systems,session,"A 12nm Linux-SMP-Capable RISC-V SoC with 14 Accelerator Types, Distributed"
ISSCC,2024,S2023-24,14,14.6,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 10A Computational Digital LDO Achieving 263A/mm2 Current Density with
ISSCC,2024,S2023-24,14,14.7,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 0.45V 0.72mW 2.4GHz Bias-Current-Free Fractional-N Hybrid PLL Using a
ISSCC,2024,S2023-24,14,14.8,C2,Data Converters & Analog Circuits,Circuits & Systems,session,KASP: A 96.8% 10-Keyword Accuracy and 1.68μJ/Classification Keyword Spotting
ISSCC,2024,S2023-24,14,14.9,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A Monolithic 10.5W/mm2 600MHz Top-Metal and C4 Planar Spiral Inductor-Based
ISSCC,2024,S2023-24,14,14.10,C2,Data Converters & Analog Circuits,Circuits & Systems,session,34.7A/mm2 Scalable Distributed All-Digital 6×6 Dot-LDOs Featuring Freely
ISSCC,2024,S2023-24,15,15.1,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,A 0.795fJ/b Physically-Unclonable-Function-Protected TCAM for a
ISSCC,2024,S2023-24,15,15.2,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,A 2048×60m4 SRAM Design in Intel 4 with Around-the-Array
ISSCC,2024,S2023-24,15,15.3,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,A 3nm FinFET 4.3GHz 21.1Mb/mm2 Double-Pumping 1-Read and
ISSCC,2024,S2023-24,15,15.4,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,Self-Enabled Write-Assist Cells for High-Density SRAM in a
ISSCC,2024,S2023-24,15,15.5,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,LISA: A 576×4 All-in-One Replica-Spin Continuous-Time Latch-Based
ISSCC,2024,S2023-24,15,15.6,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,e-Chimera: A Scalable SRAM-Based Ising Macro with an Enhanced
ISSCC,2024,S2023-24,15,15.7,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,"A 32Mb RRAM in a 12nm FinFet Technology with a 0.0249μm2 Bitcell,"
ISSCC,2024,S2023-24,15,15.8,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,A 22nm 10.8Mb Embedded STT-MRAM Macro Achieving over 200MHz
ISSCC,2024,S2023-24,15,15.9,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,"A 16nm 16Mb Embedded STT-MRAM with 20ns Write Time, a 1012"
ISSCC,2024,S2023-24,16,16.1,C6,Security & Hardware Trust,Circuits & Systems,session,A 2.7-to-13.3μJ/boot/slot Flexible RNS-CKKS Processor in 28nm CMOS
ISSCC,2024,S2023-24,16,16.2,C6,Security & Hardware Trust,Circuits & Systems,session,A 28nm 69.4kOPS 4.4μJ/Op Versatile Post-Quantum Crypto-Processor
ISSCC,2024,S2023-24,16,16.3,C6,Security & Hardware Trust,Circuits & Systems,session,3nm Physical Unclonable Function with Multi-Mode Self-Destruction and
ISSCC,2024,S2023-24,16,16.4,C6,Security & Hardware Trust,Circuits & Systems,session,High-Density and Low-Power PUF Designs in 5nm Achieving 23× and
ISSCC,2024,S2023-24,16,16.5,C6,Security & Hardware Trust,Circuits & Systems,session,A Synthesizable Design-Agnostic Timing Fault Injection Monitor Covering
ISSCC,2024,S2023-24,16,16.6,C6,Security & Hardware Trust,Circuits & Systems,session,PACTOR: A Variation-Tolerant Probing-Attack Detector for a 2.5Gb/s×4
ISSCC,2024,S2023-24,16,16.7,C6,Security & Hardware Trust,Circuits & Systems,session,Power and EM Side-Channel-Attack-Resilient AES-128 Core with Round
ISSCC,2024,S2023-24,16,16.8,C6,Security & Hardware Trust,Circuits & Systems,session,A 60Mb/s TRNG with PVT-Variation-Tolerant Design Based on STR in 4nm
ISSCC,2024,S2023-24,17,17.1,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Omnidirectional Magnetoelectric Power Transfer for Miniaturized
ISSCC,2024,S2023-24,17,17.2,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,A Miniature Multi-Nuclei NMR/MRI Platform with a High-Voltage SOI
ISSCC,2024,S2023-24,17,17.3,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,"A Fully Wireless, Miniaturized, Multicolor Fluorescence Image Sensor"
ISSCC,2024,S2023-24,17,17.4,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Environmentally Friendly Disposable Circuit and Battery System for
ISSCC,2024,S2023-24,17,17.5,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,A 24V Mini-Coil Magnetic Neural Stimulator with Closed-Loop Deadtime
ISSCC,2024,S2023-24,17,17.6,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Fully Integrated CMOS Ferrofluidic Biomolecular Processing Platform
ISSCC,2024,S2023-24,17,17.7,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Droplet Microfluidics Co-Designed with Real-Time CMOS Luminescence
ISSCC,2024,S2023-24,17,17.8,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,0.4V 988nW Time-Domain Audio Feature Extraction for Keyword Spotting
ISSCC,2024,S2023-24,17,17.9,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,"A 1.8% FAR, 2ms Decision Latency, 1.73nJ/Decision Keywords Spotting"
ISSCC,2024,S2023-24,17,17.10,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,"A 0.4V, 750nW, Individually Accessible Wireless Capacitive Sensor"
ISSCC,2024,S2023-24,17,17.11,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,A 9mW Ultrasonic Through Transmission Transceiver for Non-Invasive
ISSCC,2024,S2023-24,18,18.1,C4,Wireline & Optical I/O,Circuits & Systems,session,A 600Gb/s DP-QAM64 Coherent Optical Transceiver Front-End with
ISSCC,2024,S2023-24,18,18.2,C4,Wireline & Optical I/O,Circuits & Systems,session,A 4×64Gb/s NRZ 1.3pJ/b Co-Packaged and Fiber-Terminated 4-Ch
ISSCC,2024,S2023-24,18,18.3,C4,Wireline & Optical I/O,Circuits & Systems,session,An 8b 160GS/s 57GHz Bandwidth Time-Interleaved DAC and Driver-Based
ISSCC,2024,S2023-24,18,18.4,C4,Wireline & Optical I/O,Circuits & Systems,session,A 200GS/s 8b 20fJ/c-s Receiver with >60GHz AFE Bandwidth for 800Gb/s
ISSCC,2024,S2023-24,19,19.1,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 7.5GHz Subharmonic Injection-Locked Clock Multiplier with a 62.5MHz
ISSCC,2024,S2023-24,19,19.2,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,"A 12.4% Efficiency, 11dBm P , Odd-Harmonics-Recycling, 62-to-92GHz"
ISSCC,2024,S2023-24,19,19.3,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,An 8.9-to-21.9GHz Single-Core Oscillator with Reconfigurable Class-F–1
ISSCC,2024,S2023-24,19,19.4,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 0.07mm2 20-to-23.8GHz 8-phase Oscillator Incorporating Magnetic +
ISSCC,2024,S2023-24,19,19.5,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 13.7-to-41.5GHz 214.1dBc/Hz FoM Quad-Core Quad-Mode VCO Using
ISSCC,2024,S2023-24,17,17.1,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Omnidirectional Magnetoelectric Power Transfer for Miniaturized Biomedical
ISSCC,2024,S2023-24,17,17.3,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,"A Fully Wireless, Miniaturized, Multicolor Fluorescence Image Sensor Implant"
ISSCC,2024,S2023-24,17,17.4,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Environmentally Friendly Disposable Circuit and Battery System for Reducing
ISSCC,2024,S2023-24,17,17.7,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Droplet Microfluidics Co-Designed with Real-Time CMOS Luminescence Sensing
ISSCC,2024,S2023-24,20,20.3,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,"A 23.9TOPS/W @ 0.8V, 130TOPS AI Accelerator with 16× Performance"
ISSCC,2024,S2023-24,20,20.5,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,C-Transformer: A 2.6-to-18.1μJ/Token Homogeneous DNN-Transformer/Spiking
ISSCC,2024,S2023-24,20,20.6,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,LSPU: A Fully Integrated Real-Time LiDAR-SLAM SoC with Point-Neural-Network
ISSCC,2024,S2023-24,20,20.7,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,NeuGPU: A 18.5mJ/Iter Neural-Graphics Processing Unit for Instant-Modeling
ISSCC,2024,S2023-24,20,20.8,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Space-Mate: A 303.5mW Real-Time Sparse Mixture-of-Experts-Based
ISSCC,2024,S2023-24,23,23.2,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 1mm2 Software-Defined Dual-Mode Bluetooth Transceiver with 10dBm
ISSCC,2024,S2023-24,23,23.5,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 7.6mW IR-UWB Receiver Achieving −13dBm Blocker Resilience with a Linear
ISSCC,2024,S2023-24,24,24.1,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 90-to-180GHz APD-Integrated Transmitter Achieving 18dBm P in 28nm CMOS
ISSCC,2024,S2023-24,26,26.5,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,A 977μW Capacitive Touch Sensor with Noise-Immune Excitation Source and
ISSCC,2024,S2023-24,28,28.6,C5,Power Management Circuits,Circuits & Systems,session,"An 87% Efficient 2V-Input, 200A Voltage Regulator Chiplet Enabling Vertical"
ISSCC,2024,S2023-24,29,29.5,X2,Quantum & Cryogenic Technology,Cross-cutting / Emerging Computing,session,A Portable 14GHz Dual-Mode Pulse and Continuous-Wave Electron Paramagnetic
ISSCC,2024,S2023-24,30,30.1,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,A 40nm VLIW Edge Accelerator with 5MB of 0.256pJ/b RRAM and a Localization
ISSCC,2024,S2023-24,30,30.6,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Vecim: A 289.13GOPS/W RISC-V Vector Co-Processor with Compute-in-Memory
ISSCC,2024,S2023-24,31,31.5,C5,Power Management Circuits,Circuits & Systems,session,"A 750-mW, 37% Peak Efficiency Isolated DC-DC Converter with 54/18-Mb/s"
ISSCC,2024,S2023-24,32,32.1,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A 47GHz 4-Way Doherty PA with 23.7dBm P and 21.7% / 13.1% PAE at
ISSCC,2024,S2023-24,32,32.5,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,E-band (71-to-86GHz) GaN Power Amplifier with 4.37W Output Power and 18.5%
ISSCC,2024,S2023-24,33,33.1,C7,Biomedical & Wearable Circuits,Circuits & Systems,session,A High-Accuracy and Energy-Efficient Zero-Shot-Retraining Seizure-Detection
ISSCC,2024,S2023-24,33,33.2,C7,Biomedical & Wearable Circuits,Circuits & Systems,session,A Sub-1μJ/class Headset-Integrated Mind Imagery and Control SoC for VR/MR
ISSCC,2024,S2023-24,33,33.7,C7,Biomedical & Wearable Circuits,Circuits & Systems,session,An Adhesive Interposer-Based Reconfigurable Multi-Sensor Patch Interface with
ISSCC,2024,S2023-24,33,33.9,C7,Biomedical & Wearable Circuits,Circuits & Systems,session,A Miniature Neural Interface Implant with a 95% Charging Efficiency Optical
ISSCC,2024,S2023-24,33,33.10,C7,Biomedical & Wearable Circuits,Circuits & Systems,session,A 2.7ps-ToF-Resolution and 12.5mW Frequency-Domain NIRS Readout IC with
ISSCC,2024,S2023-24,34,34.6,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,A 28nm 72.12TFLOPS/W Hybrid-Domain Outer-Product Based Floating-Point
ISSCC,2024,S2023-24,20,20.1,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,NVE: A 3nm 23.2TOPS/W 12b-Digital-CIM-Based Neural Engine for
ISSCC,2024,S2023-24,20,20.2,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,A 28nm 74.34TFLOPS/W BF16 Heterogenous CIM-Based Accelerator
ISSCC,2024,S2023-24,20,20.3,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,"A 23.9TOPS/W @ 0.8V, 130TOPS AI Accelerator with 16× Performance"
ISSCC,2024,S2023-24,20,20.4,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,A 28nm Physics Computing Unit Supporting Emerging Physics-Informed
ISSCC,2024,S2023-24,20,20.5,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,C-Transformer: A 2.6-to-18.1μJ/Token Homogeneous DNN
ISSCC,2024,S2023-24,20,20.6,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,LSPU: A Fully Integrated Real-Time LiDAR-SLAM SoC with Point-Neural
ISSCC,2024,S2023-24,20,20.7,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,NeuGPU: A 18.5mJ/Iter Neural-Graphics Processing Unit for Instant
